,carat,cut,color,clarity,depth,table,price,x,y,z,y/x
49749,0.62,4,E,SI1,60.7,56.0,2156,5.54,5.57,3.37,0.9946140035906642
49750,0.63,0,G,VS1,63.1,58.0,2157,5.42,5.46,3.43,0.9926739926739927
49751,0.56,4,H,IF,60.4,57.0,2157,5.35,5.39,3.24,0.9925788497217068
49752,0.56,4,H,IF,61.3,55.0,2157,5.31,5.33,3.26,0.99624765478424
49753,0.72,0,F,SI2,60.4,59.0,2158,5.8,5.83,3.51,0.9948542024013721
49754,0.53,4,F,VVS2,62.2,56.0,2158,5.18,5.2,3.23,0.9961538461538461
49755,0.77,0,I,SI2,60.8,56.0,2159,5.89,5.92,3.59,0.9949324324324323
49756,0.7,3,E,SI2,61.8,59.0,2159,5.69,5.76,3.54,0.9878472222222223
49757,0.7,2,E,SI2,63.1,56.0,2159,5.63,5.66,3.56,0.9946996466431095
49758,0.77,4,J,VS2,61.4,55.0,2159,5.9,5.95,3.64,0.9915966386554622
49759,0.59,4,G,VS2,61.7,55.0,2159,5.38,5.41,3.33,0.9944547134935304
49760,0.83,2,J,SI1,60.6,63.0,2159,6.03,6.08,3.67,0.9917763157894737
49761,0.7,3,H,SI2,58.8,59.0,2159,5.92,5.84,3.44,1.0136986301369864
49762,0.72,0,H,SI2,62.4,59.0,2160,5.67,5.71,3.55,0.9929947460595446
49763,0.53,4,F,VVS2,61.9,56.0,2160,5.18,5.22,3.22,0.9923371647509579
49764,0.53,4,F,VVS2,60.8,56.0,2160,5.22,5.24,3.18,0.9961832061068702
49765,0.53,4,F,VVS2,61.3,57.0,2160,5.2,5.24,3.2,0.9923664122137404
49766,0.5,3,F,VVS2,63.0,57.0,2160,5.05,5.01,3.17,1.0079840319361277
49767,0.5,3,F,VVS2,62.3,58.0,2160,5.11,5.06,3.17,1.0098814229249014
49768,0.5,3,F,VVS2,61.9,58.0,2160,5.1,5.07,3.15,1.0059171597633134
49769,0.5,4,F,VVS2,61.6,56.0,2160,5.11,5.08,3.14,1.0059055118110236
49770,0.5,4,F,VVS2,62.2,54.0,2160,5.11,5.09,3.17,1.0039292730844795
49771,0.5,4,F,VVS2,62.0,55.0,2160,5.12,5.1,3.17,1.003921568627451
49772,0.5,3,F,VVS2,61.8,56.0,2160,5.15,5.11,3.17,1.0078277886497065
49773,0.34,1,F,I1,55.8,62.0,2160,4.72,4.6,2.6,1.0260869565217392
49774,0.62,0,G,VS1,60.1,58.0,2161,5.52,5.54,3.32,0.9963898916967509
49775,0.7,3,F,SI1,61.3,59.0,2161,5.71,5.74,3.51,0.994773519163763
49776,0.7,2,F,SI1,63.1,57.0,2161,5.61,5.65,3.55,0.9929203539823008
49777,0.7,0,F,SI1,59.8,59.0,2161,5.78,5.82,3.47,0.993127147766323
49778,0.7,4,F,SI1,61.2,56.0,2161,5.72,5.78,3.52,0.9896193771626297
49779,0.7,0,F,SI1,62.6,59.0,2161,5.64,5.7,3.55,0.9894736842105263
49780,0.7,0,F,SI1,62.3,58.0,2161,5.62,5.78,3.55,0.972318339100346
49781,0.61,4,E,VS1,61.6,57.0,2161,5.42,5.45,3.35,0.9944954128440366
49782,0.7,0,F,SI1,61.4,57.0,2161,5.73,5.77,3.53,0.9930675909878685
49783,0.75,4,J,VS1,61.9,56.0,2161,5.81,5.85,3.61,0.9931623931623932
49784,0.71,4,F,SI2,59.9,59.0,2161,5.79,5.83,3.48,0.9931389365351629
49785,0.71,2,I,VS1,64.2,56.0,2161,5.62,5.66,3.62,0.9929328621908127
49786,0.77,4,G,SI2,60.3,56.0,2162,5.96,5.92,3.58,1.0067567567567568
49787,0.71,4,J,VVS2,60.5,58.0,2162,5.77,5.8,3.5,0.9948275862068965
49788,0.51,4,G,IF,61.6,54.0,2162,5.17,5.19,3.19,0.9961464354527938
49789,0.77,0,I,VS2,62.4,63.0,2162,5.84,5.8,3.63,1.006896551724138
49790,0.73,3,G,SI1,60.8,58.0,2163,5.82,5.85,3.55,0.994871794871795
49791,0.73,3,G,SI1,62.0,58.0,2163,5.75,5.8,3.58,0.9913793103448276
49792,0.85,2,J,SI1,59.2,64.0,2163,6.13,6.17,3.64,0.993517017828201
49793,0.51,4,F,VVS1,61.7,57.0,2163,5.12,5.15,3.17,0.9941747572815534
49794,0.53,4,E,VS2,61.8,55.0,2163,5.21,5.24,3.23,0.9942748091603053
49795,0.7,4,I,VS1,62.7,57.0,2163,5.63,5.67,3.54,0.9929453262786596
49796,0.7,4,F,SI2,60.1,57.0,2163,5.78,5.81,3.48,0.9948364888123925
49797,0.51,4,G,IF,61.3,56.0,2163,5.15,5.19,3.16,0.9922928709055877
49798,0.73,4,F,SI2,59.6,56.0,2164,5.89,5.85,3.5,1.0068376068376068
49799,0.78,0,J,SI1,58.0,61.0,2164,6.07,6.13,3.54,0.9902120717781404
49800,0.7,0,E,SI1,63.2,61.0,2164,5.61,5.49,3.51,1.0218579234972678
49801,0.57,4,E,VS1,61.5,55.0,2164,5.35,5.37,3.3,0.9962756052141526
49802,0.56,4,G,VVS1,62.3,55.0,2164,5.31,5.25,3.29,1.0114285714285713
49803,0.52,4,G,IF,61.5,56.0,2164,5.21,5.16,3.19,1.0096899224806202
49804,0.73,1,F,SI2,59.2,64.0,2164,5.92,5.83,3.48,1.0154373927958833
49805,0.73,1,F,SI2,53.4,65.0,2164,6.19,6.15,3.3,1.0065040650406505
49806,0.7,2,E,SI1,64.3,57.0,2164,5.63,5.56,3.6,1.012589928057554
49807,0.82,4,G,SI2,61.0,55.0,2165,6.04,5.99,3.67,1.008347245409015
49808,0.75,4,H,SI1,62.1,57.0,2165,5.82,5.78,3.6,1.0069204152249136
49809,0.5,4,E,VVS2,61.1,57.0,2165,5.13,5.15,3.14,0.9961165048543689
49810,0.5,4,F,VVS1,61.0,57.0,2165,5.13,5.16,3.14,0.9941860465116279
49811,0.5,4,F,VVS1,60.4,56.0,2165,5.16,5.21,3.13,0.9904030710172745
49812,0.71,2,I,SI1,59.9,65.0,2165,5.71,5.74,3.43,0.994773519163763
49813,0.7,0,I,VS2,61.1,60.0,2166,5.67,5.75,3.49,0.9860869565217392
49814,0.59,4,G,VVS1,61.5,57.0,2166,5.4,5.46,3.34,0.989010989010989
49815,0.61,4,G,VS1,61.6,55.0,2166,5.45,5.49,3.37,0.9927140255009107
49816,0.7,1,D,SI2,65.6,55.0,2167,5.59,5.5,3.64,1.0163636363636364
49817,0.76,4,J,VVS2,62.0,57.0,2167,5.86,5.81,3.62,1.0086058519793462
49818,0.7,2,F,SI1,57.7,65.0,2167,5.78,5.72,3.32,1.0104895104895106
49819,0.73,4,I,VS1,62.1,54.0,2167,5.77,5.8,3.59,0.9948275862068965
49820,0.61,4,G,VS1,60.9,57.0,2167,5.46,5.5,3.34,0.9927272727272727
49821,0.61,4,G,VS1,61.9,56.0,2167,5.43,5.45,3.37,0.9963302752293577
49822,0.61,4,G,VS1,62.1,56.0,2167,5.42,5.44,3.37,0.9963235294117646
49823,0.7,2,F,SI1,63.1,64.0,2167,5.61,5.58,3.53,1.0053763440860215
49824,0.7,1,F,SI1,65.9,59.0,2167,5.53,5.49,3.63,1.0072859744990892
49825,0.7,1,F,SI1,64.8,60.0,2167,5.57,5.54,3.6,1.0054151624548737
49826,0.56,4,G,VVS2,60.7,56.0,2167,5.33,5.32,3.23,1.0018796992481203
49827,0.7,1,D,SI2,64.5,60.0,2167,5.53,5.47,3.55,1.0109689213893969
49828,0.56,3,G,VVS1,59.7,59.0,2167,5.41,5.35,3.21,1.0112149532710282
49829,0.7,3,D,SI2,58.3,61.0,2167,5.74,5.7,3.33,1.0070175438596491
49830,0.56,3,E,VS2,59.9,58.0,2167,5.37,5.34,3.21,1.00561797752809
49831,0.84,1,D,SI2,64.5,60.0,2167,5.92,5.84,3.79,1.0136986301369864
49832,0.6,1,G,VVS2,57.9,67.0,2167,5.66,5.47,3.23,1.0347349177330896
49833,0.5,0,E,VVS2,59.3,56.0,2168,5.25,5.3,3.13,0.9905660377358491
49834,0.72,0,H,SI1,63.7,57.0,2168,5.66,5.7,3.62,0.9929824561403509
49835,0.82,3,J,SI1,61.2,58.0,2168,5.99,6.04,3.68,0.9917218543046358
49836,0.52,4,F,VVS2,61.6,57.0,2168,5.16,5.2,3.19,0.9923076923076923
49837,0.52,4,F,VVS2,62.0,55.0,2168,5.16,5.2,3.21,0.9923076923076923
49838,0.54,4,F,VVS2,61.9,56.0,2168,5.2,5.23,3.23,0.9942638623326959
49839,0.71,4,F,SI2,61.6,56.0,2168,5.73,5.67,3.51,1.0105820105820107
49840,0.59,4,G,VVS2,62.2,56.0,2169,5.35,5.39,3.34,0.9925788497217068
49841,0.71,3,H,VS2,61.3,58.0,2169,5.76,5.82,3.55,0.9896907216494845
49842,0.71,3,F,SI2,62.1,60.0,2169,5.68,5.62,3.51,1.0106761565836297
49843,0.78,4,J,SI1,61.1,56.0,2169,5.95,5.97,3.64,0.9966499162479062
49844,0.71,3,F,SI2,62.3,60.0,2169,5.7,5.67,3.54,1.0052910052910053
49845,0.74,0,J,VS1,62.7,58.0,2170,5.75,5.8,3.62,0.9913793103448276
49846,0.53,0,D,VS1,60.5,58.0,2170,5.27,5.3,3.2,0.9943396226415094
49847,0.72,0,G,SI1,63.6,56.0,2170,5.69,5.72,3.63,0.9947552447552449
49848,0.7,3,G,SI1,60.3,58.0,2170,5.73,5.77,3.47,0.9930675909878685
49849,0.56,4,D,VS1,62.6,59.0,2170,5.24,5.31,3.3,0.9868173258003767
49850,0.72,4,G,SI2,61.6,54.0,2170,5.78,5.82,3.57,0.993127147766323
49851,0.87,3,F,I1,59.1,58.0,2170,6.25,6.21,3.68,1.0064412238325282
49852,0.71,0,G,SI2,62.4,59.0,2171,5.68,5.7,3.55,0.9964912280701753
49853,0.71,0,G,SI2,62.4,54.0,2171,5.72,5.76,3.58,0.9930555555555556
49854,0.63,3,E,VS1,60.4,58.0,2171,5.59,5.64,3.39,0.9911347517730497
49855,0.67,3,H,VVS2,60.6,61.0,2171,5.65,5.61,3.41,1.0071301247771836
49856,0.67,0,F,VS2,63.2,60.0,2171,5.55,5.5,3.49,1.009090909090909
49857,0.6,4,E,VS1,61.0,56.0,2171,5.44,5.47,3.33,0.9945155393053018
49858,0.7,4,F,SI2,61.8,56.0,2171,5.69,5.71,3.52,0.9964973730297724
49859,0.77,3,E,SI2,62.5,60.0,2171,5.84,5.8,3.64,1.006896551724138
49860,0.59,4,E,VS1,61.6,57.0,2172,5.35,5.39,3.31,0.9925788497217068
49861,0.57,3,H,VVS1,61.6,58.0,2172,5.39,5.35,3.31,1.0074766355140188
49862,0.62,4,G,VS1,62.0,56.0,2173,5.45,5.49,3.39,0.9927140255009107
49863,0.71,3,I,SI1,60.2,58.0,2173,5.83,5.76,3.49,1.012152777777778
49864,0.71,4,F,SI2,62.2,56.0,2173,5.76,5.7,3.56,1.0105263157894737
49865,0.51,2,D,VVS2,63.1,58.0,2174,5.07,5.1,3.21,0.9941176470588237
49866,0.72,2,I,VS2,60.1,60.5,2174,5.76,5.85,3.48,0.9846153846153847
49867,0.82,0,J,SI2,62.0,58.0,2175,5.93,5.98,3.69,0.991638795986622
49868,0.7,0,G,SI1,62.1,56.0,2175,5.64,5.67,3.51,0.9947089947089947
49869,0.53,0,F,VVS2,61.4,57.0,2175,5.2,5.22,3.2,0.996168582375479
49870,0.53,4,F,VVS2,62.2,54.0,2175,5.19,5.22,3.24,0.9942528735632186
49871,0.53,4,F,VVS2,62.1,56.0,2175,5.15,5.22,3.22,0.9865900383141764
49872,0.71,4,H,VS1,61.6,57.0,2175,5.74,5.79,3.55,0.9913644214162349
49873,0.59,4,D,VS1,60.9,56.0,2175,5.39,5.44,3.3,0.9908088235294117
49874,0.76,3,I,VS2,62.8,61.0,2175,5.78,5.74,3.62,1.0069686411149825
49875,0.7,3,H,SI1,62.0,61.0,2176,6.65,5.69,3.46,1.1687170474516695
49876,0.7,3,H,SI1,60.9,62.0,2176,5.72,5.67,3.47,1.0088183421516754
49877,0.7,0,H,SI1,63.4,61.0,2176,5.62,5.58,3.55,1.007168458781362
49878,0.7,2,H,SI1,63.8,58.0,2176,5.66,5.59,3.59,1.0125223613595706
49879,0.7,1,H,SI1,64.5,59.0,2176,5.54,5.51,3.56,1.0054446460980038
49880,0.7,3,H,SI1,60.3,55.0,2176,5.8,5.75,3.48,1.008695652173913
49881,0.7,2,H,SI1,60.2,64.0,2176,5.72,5.65,3.42,1.0123893805309734
49882,0.7,0,F,SI2,56.9,62.0,2177,5.87,5.9,3.35,0.9949152542372881
49883,0.72,4,G,SI2,61.7,56.0,2177,5.76,5.71,3.54,1.0087565674255692
49884,0.7,3,G,SI2,61.1,60.0,2177,5.67,5.62,3.45,1.008896797153025
49885,0.63,3,H,VVS1,61.3,61.0,2177,5.49,5.44,3.35,1.009191176470588
49886,0.53,4,F,VVS2,62.0,57.0,2177,5.17,5.2,3.21,0.9942307692307691
49887,0.65,4,H,VVS1,62.4,54.0,2177,5.55,5.57,3.47,0.9964093357271094
49888,0.61,4,G,VS1,62.4,55.0,2177,5.39,5.44,3.38,0.9908088235294117
49889,0.57,4,E,VS1,62.0,55.0,2177,5.31,5.34,3.3,0.9943820224719101
49890,0.51,4,D,VS1,61.9,57.0,2177,5.17,5.14,3.19,1.0058365758754864
49891,0.54,4,G,IF,61.5,56.0,2177,5.28,5.25,3.24,1.0057142857142858
49892,0.72,0,I,VS2,63.3,59.0,2177,5.66,5.62,3.57,1.00711743772242
49893,0.54,4,D,VS2,60.0,56.0,2177,5.39,5.28,3.2,1.0208333333333333
49894,0.6,0,E,VS1,63.2,56.0,2177,5.39,5.3,3.38,1.0169811320754716
49895,0.7,4,G,SI2,62.7,57.0,2177,5.62,5.6,3.52,1.0035714285714286
49896,0.59,3,E,VS2,60.8,57.0,2177,5.42,5.37,3.28,1.0093109869646182
49897,0.72,4,J,VS1,61.1,56.0,2177,5.84,5.82,3.56,1.0034364261168385
49898,0.65,0,G,VVS2,61.3,59.0,2178,5.51,5.61,3.41,0.9821746880570409
49899,0.66,4,H,VS2,61.4,56.0,2178,5.62,5.65,3.46,0.9946902654867256
49900,0.62,4,G,VS1,62.4,57.0,2178,5.44,5.46,3.4,0.9963369963369965
49901,0.71,4,H,SI2,62.7,57.0,2178,5.66,5.69,3.56,0.9947275922671353
49902,0.71,4,I,SI1,61.9,56.0,2178,5.7,5.73,3.54,0.9947643979057591
49903,0.61,0,E,SI1,63.9,54.0,2179,5.38,5.42,3.45,0.992619926199262
49904,0.74,0,E,SI2,61.7,56.0,2179,5.76,5.9,3.6,0.9762711864406779
49905,0.5,0,G,VVS1,63.7,58.0,2180,5.01,5.04,5.06,0.994047619047619
49906,0.75,0,H,SI2,63.0,58.0,2180,5.76,5.79,3.64,0.9948186528497409
49907,0.75,0,I,SI1,59.1,58.0,2180,5.87,5.91,3.48,0.9932318104906938
49908,0.54,4,F,VVS2,62.1,54.0,2180,5.24,5.26,3.26,0.9961977186311788
49909,0.71,3,G,SI1,58.9,62.0,2181,5.85,5.79,3.43,1.0103626943005182
49910,0.71,3,H,VS2,62.8,59.0,2181,5.68,5.63,3.55,1.0088809946714032
49911,0.61,4,G,VS1,61.5,56.0,2182,5.48,5.5,3.38,0.9963636363636365
49912,0.63,4,F,VS2,61.2,56.0,2182,5.56,5.51,3.39,1.0090744101633393
49913,0.7,4,F,SI2,61.1,56.0,2183,5.71,5.78,3.51,0.9878892733564013
49914,0.5,2,E,VVS2,58.9,61.0,2183,5.18,5.2,3.06,0.9961538461538461
49915,0.7,3,F,SI1,62.6,55.0,2184,5.65,4.5,3.0,1.2555555555555555
49916,0.71,0,G,SI1,62.9,56.0,2184,5.68,5.73,3.59,0.9912739965095985
49917,0.7,4,H,SI1,61.2,56.0,2184,5.69,5.74,3.5,0.9912891986062718
49918,0.7,3,G,SI1,61.8,59.0,2184,5.68,5.59,3.48,1.0161001788908766
49919,0.7,0,G,SI1,63.3,61.0,2184,5.6,5.55,3.53,1.009009009009009
49920,0.7,3,G,SI1,62.0,61.0,2184,5.67,5.62,3.5,1.008896797153025
49921,0.73,4,J,SI1,62.0,55.0,2184,5.75,5.86,3.6,0.9812286689419795
49922,0.77,2,I,VS1,64.1,55.0,2184,5.8,5.86,3.73,0.9897610921501706
49923,0.77,1,I,VS1,65.1,57.0,2184,5.65,5.77,3.72,0.979202772963605
49924,0.7,0,G,SI1,63.5,61.0,2184,5.64,5.61,3.57,1.0053475935828875
49925,0.7,0,E,SI1,59.1,63.0,2184,5.89,5.81,3.46,1.0137693631669535
49926,0.7,3,H,SI2,60.2,61.0,2184,5.76,5.66,3.44,1.017667844522968
49927,0.7,4,H,VS2,61.4,54.0,2184,5.77,5.66,3.51,1.019434628975265
49928,0.7,3,F,SI2,62.9,60.0,2184,5.57,5.49,3.48,1.0145719489981786
49929,0.7,3,F,SI2,62.9,57.0,2184,5.64,5.61,3.53,1.0053475935828875
49930,0.7,3,F,SI2,59.8,56.0,2184,5.78,5.73,3.44,1.0087260034904013
49931,0.7,4,H,SI1,62.0,55.0,2184,5.71,5.68,3.53,1.005281690140845
49932,0.7,3,H,VS2,62.2,58.0,2184,5.74,5.68,3.55,1.0105633802816902
49933,0.51,3,E,VVS2,62.1,57.0,2185,5.18,5.15,3.21,1.0058252427184464
49934,0.71,0,I,VS2,62.8,59.0,2185,5.64,5.67,3.55,0.9947089947089947
49935,0.71,0,I,VS2,60.4,60.0,2185,5.72,5.8,3.48,0.9862068965517241
49936,0.58,2,E,VS1,58.6,64.0,2185,5.4,5.46,3.18,0.989010989010989
49937,0.7,4,I,SI1,62.6,56.0,2187,5.66,5.69,3.55,0.9947275922671353
49938,0.7,2,H,VS2,58.9,65.0,2187,5.69,5.76,3.37,0.9878472222222223
49939,0.7,2,H,VS2,56.7,63.0,2187,5.87,5.92,3.34,0.9915540540540541
49940,0.63,0,G,VVS2,63.3,59.2,2188,5.42,5.44,3.44,0.9963235294117646
49941,0.7,0,I,VS2,62.1,56.0,2188,5.7,5.74,3.55,0.9930313588850174
49942,0.56,0,D,VS1,60.8,60.0,2188,5.32,5.34,3.24,0.9962546816479402
49943,0.71,0,H,SI1,62.2,56.0,2188,5.72,5.76,3.57,0.9930555555555556
49944,0.72,2,F,SI1,63.9,62.0,2188,5.7,5.63,3.62,1.0124333925399644
49945,0.52,4,F,VVS1,60.9,57.0,2188,5.2,5.25,3.18,0.9904761904761905
49946,0.63,2,F,VS1,61.6,60.7,2188,5.46,5.52,3.38,0.9891304347826088
49947,0.58,0,F,VVS2,62.6,56.0,2189,5.37,5.27,3.33,1.0189753320683113
49948,0.57,4,F,VS1,61.9,55.0,2189,5.34,5.32,3.3,1.0037593984962405
49949,0.64,4,F,VS2,62.3,56.0,2189,5.53,5.49,3.43,1.0072859744990892
49950,0.3,3,H,SI1,62.2,60.0,540,4.28,4.24,2.65,1.009433962264151
49951,0.3,3,H,SI1,61.6,62.0,540,4.3,4.24,2.63,1.0141509433962264
49952,0.3,3,H,SI1,60.8,61.0,540,4.3,4.25,2.6,1.011764705882353
49953,0.3,4,H,SI1,62.9,57.0,540,4.29,4.26,2.69,1.0070422535211268
49954,0.3,0,H,SI1,63.4,58.0,540,4.29,4.26,2.71,1.0070422535211268
49955,0.3,4,H,SI1,63.0,54.0,540,4.3,4.27,2.7,1.0070257611241218
49956,0.3,0,H,SI1,63.4,57.0,540,4.31,4.27,2.72,1.009367681498829
49957,0.3,3,H,SI1,61.2,62.0,540,4.31,4.28,2.63,1.0070093457943923
49958,0.3,4,H,SI1,62.9,57.0,540,4.31,4.28,2.7,1.0070093457943923
49959,0.3,2,H,SI1,63.7,56.0,540,4.22,4.2,2.68,1.0047619047619047
49960,0.3,0,H,SI1,63.4,58.0,540,4.24,4.21,2.68,1.007125890736342
49961,0.3,3,E,SI2,61.6,61.0,540,4.29,4.25,2.63,1.0094117647058825
49962,0.3,0,E,SI2,63.5,55.0,540,4.3,4.27,2.72,1.0070257611241218
49963,0.3,3,E,SI2,61.7,61.0,540,4.31,4.28,2.65,1.0070093457943923
49964,0.3,3,E,SI2,61.7,61.0,540,4.33,4.29,2.66,1.0093240093240092
49965,0.3,3,E,SI2,62.7,59.0,540,4.26,4.22,2.66,1.009478672985782
49966,0.33,0,E,SI1,59.1,59.0,540,4.54,4.59,2.7,0.9891067538126362
49967,0.33,3,H,VS1,62.4,60.0,540,4.39,4.42,2.75,0.9932126696832578
49968,0.33,2,E,SI1,63.1,56.0,540,4.42,4.45,2.8,0.9932584269662921
49969,0.33,0,G,VS2,61.3,61.0,540,4.43,4.47,2.73,0.9910514541387024
49970,0.33,0,H,VS1,59.0,62.0,540,4.49,4.52,2.66,0.9933628318584072
49971,0.29,0,H,VVS2,61.2,56.0,541,4.26,4.29,2.61,0.9930069930069929
49972,0.29,0,H,VVS2,61.7,55.0,541,4.27,4.3,2.64,0.9930232558139535
49973,0.29,0,G,VVS2,62.2,55.0,541,4.24,4.27,2.64,0.9929742388758783
49974,0.29,0,G,VVS2,60.9,57.0,541,4.28,4.32,2.61,0.9907407407407407
49975,0.29,0,G,VVS2,61.9,56.0,541,4.27,4.3,2.65,0.9930232558139535
49976,0.29,0,G,VVS2,61.6,56.0,541,4.24,4.28,2.63,0.9906542056074766
49977,0.29,0,G,VVS2,60.2,59.0,541,4.27,4.3,2.58,0.9930232558139535
49978,0.31,0,I,VVS1,63.6,55.0,541,4.27,4.32,2.73,0.9884259259259257
49979,0.3,0,G,VS2,61.7,56.0,541,4.32,4.35,2.67,0.9931034482758622
49980,0.8,2,F,SI2,63.9,57.0,2189,5.86,5.84,3.74,1.0034246575342467
49981,0.6,4,E,VS2,61.2,56.0,2189,5.45,5.44,3.33,1.0018382352941175
49982,0.73,3,F,SI1,60.6,59.0,2190,5.81,5.77,3.51,1.0069324090121317
49983,0.6,4,G,VVS2,61.2,56.0,2190,5.43,5.45,3.33,0.9963302752293577
49984,0.71,4,E,SI2,62.3,57.0,2190,5.66,5.74,3.55,0.9860627177700348
49985,0.74,2,F,SI2,59.3,61.0,2190,5.87,5.97,3.51,0.9832495812395311
49986,0.7,2,F,SI1,57.9,63.0,2190,5.8,5.84,3.37,0.9931506849315068
49987,0.73,2,F,SI2,58.1,62.0,2191,5.92,5.93,3.44,0.9983136593591906
49988,0.7,0,F,SI1,63.7,55.0,2192,5.62,5.69,3.6,0.9876977152899824
49989,0.7,2,E,SI2,63.7,61.0,2192,5.6,5.64,3.58,0.9929078014184397
49990,0.5,4,E,VS1,61.7,57.0,2192,5.11,5.13,3.16,0.9961013645224173
49991,0.57,4,E,VS1,61.8,55.0,2192,5.34,5.39,3.32,0.9907235621521336
49992,0.58,4,E,VS1,60.6,57.0,2192,5.4,5.45,3.29,0.9908256880733946
49993,0.58,4,E,VS1,62.9,54.0,2192,5.34,5.31,3.35,1.0056497175141244
49994,0.58,3,E,VS1,61.8,55.0,2192,5.39,5.35,3.32,1.0074766355140188
49995,0.61,3,G,VS1,62.7,57.0,2192,5.43,5.36,3.38,1.013059701492537
49996,0.58,1,E,VS1,57.9,56.0,2192,5.52,5.49,3.19,1.0054644808743167
49997,0.58,3,E,VS2,59.6,59.0,2192,5.43,5.38,3.22,1.0092936802973977
49998,0.58,3,D,VS1,61.4,58.0,2192,5.37,5.34,3.29,1.00561797752809
49999,0.59,4,H,VVS1,62.1,55.0,2193,5.38,5.41,3.35,0.9944547134935304
50000,0.57,4,F,VS1,61.0,56.0,2193,5.36,5.4,3.28,0.9925925925925926
50001,0.76,1,H,SI1,65.5,59.0,2193,5.75,5.66,3.74,1.0159010600706713
50002,0.74,3,I,VS1,62.9,57.0,2193,5.79,5.76,3.63,1.0052083333333335
50003,0.74,1,H,VS1,66.3,63.0,2193,5.63,5.5,3.69,1.0236363636363637
50004,0.7,3,E,SI1,62.4,60.0,2194,5.72,5.63,3.54,1.0159857904085257
50005,0.71,4,G,SI2,59.5,57.0,2194,5.86,5.78,3.46,1.013840830449827
50006,0.7,0,F,SI2,60.7,58.0,2195,5.73,5.77,3.49,0.9930675909878685
50007,0.83,2,J,SI1,63.8,58.0,2195,5.95,5.97,3.8,0.9966499162479062
50008,0.57,4,H,IF,62.2,56.0,2195,5.3,5.33,3.3,0.9943714821763602
50009,0.51,2,F,VVS2,62.4,63.0,2195,5.05,5.08,3.16,0.9940944881889763
50010,0.95,3,J,I1,61.7,59.0,2195,6.32,6.26,3.88,1.0095846645367412
50011,0.73,0,H,SI1,62.8,55.0,2196,5.71,5.75,3.6,0.9930434782608696
50012,0.62,3,E,VS1,62.2,58.0,2196,5.41,5.46,3.38,0.9908424908424909
50013,0.7,4,F,SI1,61.3,57.0,2196,5.76,5.79,3.54,0.9948186528497409
50014,0.7,3,F,SI1,60.4,58.0,2196,5.76,5.82,3.5,0.9896907216494845
50015,0.7,0,F,SI1,62.7,57.0,2196,5.63,5.67,3.54,0.9929453262786596
50016,0.7,0,F,SI1,62.4,56.0,2196,5.64,5.7,3.54,0.9894736842105263
50017,0.7,3,F,SI1,62.3,58.0,2196,5.67,5.72,3.55,0.9912587412587412
50018,0.7,0,F,SI1,59.8,60.0,2196,5.75,5.83,3.46,0.9862778730703259
50019,0.7,3,F,SI1,62.1,59.0,2196,5.68,5.72,3.54,0.993006993006993
50020,0.7,0,F,SI1,62.3,57.0,2196,5.65,5.69,3.53,0.992970123022847
50021,0.7,0,F,SI1,62.6,56.0,2196,5.66,5.72,3.56,0.9895104895104896
50022,0.61,2,F,VS1,60.0,65.0,2196,5.53,5.47,3.3,1.0109689213893969
50023,0.51,4,G,VVS2,61.8,56.0,2197,5.11,5.15,3.16,0.9922330097087378
50024,0.51,4,G,VVS2,61.6,55.0,2197,5.13,5.16,3.17,0.9941860465116279
50025,0.73,0,D,SI1,62.2,57.0,2197,5.74,5.78,3.58,0.9930795847750865
50026,0.73,3,F,SI2,61.4,58.0,2197,5.83,5.8,3.57,1.0051724137931035
50027,0.73,3,I,VS1,61.8,62.0,2197,5.78,5.72,3.55,1.0104895104895106
50028,0.51,4,F,VVS2,61.7,56.0,2197,5.11,5.13,3.16,0.9961013645224173
50029,0.62,4,H,VVS1,61.1,56.0,2197,5.48,5.52,3.36,0.992753623188406
50030,0.72,4,H,SI1,60.3,59.0,2197,5.77,5.83,3.5,0.9897084048027444
50031,0.54,0,F,VVS2,60.2,59.0,2198,5.27,5.3,3.18,0.9943396226415094
50032,0.74,0,H,SI2,62.8,59.0,2198,5.72,5.77,3.61,0.9913344887348354
50033,0.72,0,H,SI1,63.0,58.0,2198,5.68,5.71,3.59,0.9947460595446584
50034,0.71,3,F,SI1,60.9,59.0,2198,5.74,5.69,3.48,1.0087873462214412
50035,0.71,0,F,SI1,63.2,56.0,2198,5.66,5.61,3.56,1.0089126559714794
50036,0.71,0,F,SI1,63.3,60.0,2198,5.61,5.54,3.53,1.0126353790613718
50037,0.71,1,D,SI2,64.6,60.0,2198,5.62,5.59,3.62,1.005366726296959
50038,0.71,1,F,SI1,57.0,68.0,2198,6.05,5.87,3.4,1.030664395229983
50039,0.71,0,I,VS1,63.3,58.0,2198,5.68,5.66,3.59,1.0035335689045937
50040,0.9,0,F,I1,61.9,59.0,2199,6.16,6.18,3.82,0.9967637540453075
50041,0.81,3,J,SI1,61.8,57.0,2199,6.02,5.96,3.7,1.0100671140939597
50042,0.49,4,E,VVS2,61.9,56.0,2199,5.05,5.1,3.14,0.9901960784313726
50043,0.79,3,J,SI1,59.1,57.0,2199,6.08,6.06,3.59,1.0033003300330035
50044,0.7,0,I,VS2,61.8,59.0,2200,5.67,5.73,3.52,0.9895287958115182
50045,0.59,0,D,VS2,62.9,56.7,2200,5.37,5.39,3.38,0.9962894248608535
