,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
44162,0.5,62.9,58.0,5.06,5.08,3.19,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1569
44163,0.51,60.1,60.0,5.15,5.17,3.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44164,0.51,60.6,56.0,5.17,5.19,3.14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1569
44165,0.51,60.9,59.0,5.13,5.19,3.14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44166,0.51,61.0,60.0,5.15,5.18,3.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44167,0.51,61.6,56.0,5.1,5.12,3.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44168,0.51,60.3,59.0,5.2,5.22,3.14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44169,0.51,62.3,57.0,5.08,5.13,3.18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44170,0.51,62.1,58.0,5.09,5.12,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1569
44171,0.51,60.1,60.0,5.14,5.18,3.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44172,0.51,62.9,55.0,5.08,5.12,3.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1569
44173,0.51,61.8,55.0,5.14,5.18,3.19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44174,0.51,61.7,55.0,5.11,5.16,3.17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44175,0.51,62.4,57.0,5.09,5.13,3.19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44176,0.51,61.6,58.0,5.12,5.14,3.16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44177,0.51,62.8,56.0,5.07,5.09,3.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44178,0.51,62.9,57.0,5.09,5.11,3.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1569
44179,0.51,61.4,56.0,5.13,5.16,3.16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1569
44180,0.51,63.2,56.5,5.05,5.08,3.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1569
44181,0.51,61.0,58.0,5.1,5.17,3.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1569
44182,0.61,61.1,56.0,5.44,5.49,3.33,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1569
44183,0.5,62.0,54.0,5.11,5.15,3.18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1569
44184,0.5,62.6,57.0,5.05,5.08,3.17,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1569
44185,0.58,60.9,55.0,5.39,5.41,3.29,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1569
44186,0.51,61.9,54.0,5.14,5.2,3.19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1569
44187,0.4,61.9,56.0,4.7,4.76,2.93,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1570
44188,0.91,67.0,62.0,5.97,5.89,3.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1570
44189,0.52,62.8,58.0,5.11,5.14,3.22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1571
44190,0.42,61.7,56.0,4.84,4.88,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1571
44191,0.52,62.2,55.0,5.16,5.22,3.23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1571
44192,0.56,60.7,56.0,5.34,5.37,3.25,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1571
44193,0.55,62.1,56.0,5.21,5.25,3.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1571
44194,0.57,61.8,57.0,5.34,5.31,3.29,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1571
44195,0.57,60.7,58.0,5.36,5.32,3.24,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1571
44196,0.57,61.6,57.0,5.37,5.34,3.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1571
44197,0.57,59.5,58.0,5.43,5.36,3.21,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1571
44198,0.57,62.7,59.0,5.3,5.26,3.31,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1571
44199,0.57,61.4,57.0,5.35,5.3,3.27,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1571
44200,0.5,63.0,57.0,5.06,5.0,3.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1571
44201,0.57,61.1,59.0,5.39,5.32,3.27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1571
44202,0.54,61.7,56.0,5.27,5.24,3.24,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1571
44203,0.46,62.0,56.0,4.96,4.98,3.07,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1572
44204,0.61,62.4,57.0,5.4,5.43,3.38,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1572
44205,0.52,63.5,58.0,5.08,5.13,3.24,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1572
44206,0.59,60.7,56.0,5.46,5.41,3.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1572
44207,0.59,60.2,57.0,5.47,5.42,3.28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1572
44208,0.59,61.2,60.0,5.42,5.37,3.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1572
44209,0.59,62.3,55.0,5.41,5.38,3.36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1572
44210,0.54,61.3,57.0,5.28,5.25,3.23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1572
44211,0.62,59.9,58.0,5.56,5.49,3.31,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1572
44212,0.59,63.5,55.0,5.31,5.36,3.39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1573
44213,0.57,60.2,59.0,5.35,5.38,3.23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1573
44214,0.51,61.8,57.0,5.11,5.14,3.16,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1573
44215,0.52,61.8,56.0,5.19,5.16,3.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1573
44216,0.48,62.0,57.0,5.01,5.04,3.11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1574
44217,0.51,62.7,59.0,5.08,5.06,3.18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1574
44218,0.51,62.4,58.0,5.13,5.1,3.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1574
44219,0.51,63.1,57.0,5.1,5.08,3.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1574
44220,0.51,63.1,58.0,5.11,5.09,3.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1574
44221,0.51,63.2,56.0,5.1,5.06,3.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1574
44222,0.51,62.3,60.0,5.1,5.07,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1574
44223,0.51,63.5,56.0,5.09,5.05,3.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1574
44224,0.51,63.0,55.0,5.1,5.06,3.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1574
44225,0.51,63.7,56.0,5.05,5.03,3.21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1574
44226,0.51,62.9,57.0,5.12,5.09,3.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1574
44227,0.51,61.8,55.0,5.15,5.11,3.17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1574
44228,0.51,62.3,61.0,5.11,5.07,3.17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1574
44229,0.51,63.5,55.0,5.09,5.08,3.23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1574
44230,0.51,63.6,57.0,5.08,5.05,3.22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1574
44231,0.51,63.0,59.0,5.11,5.05,3.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1574
44232,0.51,63.5,56.0,5.08,5.06,3.22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1574
44233,0.51,60.1,59.0,5.2,5.18,3.12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1574
44234,0.51,61.0,57.0,5.22,5.18,3.17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1574
44235,0.54,59.6,59.0,5.34,5.3,3.17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1574
44236,0.51,59.9,61.0,5.18,5.14,3.09,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1574
44237,0.51,60.6,56.0,5.18,5.22,3.15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1575
44238,0.5,61.6,57.0,5.09,5.13,3.15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1575
44239,0.52,62.0,55.4,5.16,5.21,3.21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1575
44240,0.53,61.2,54.0,5.23,5.26,3.21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1576
44241,0.52,61.4,54.0,5.2,5.23,3.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1576
44242,0.52,61.3,56.0,5.17,5.2,3.18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1576
44243,0.52,62.1,56.0,5.17,5.2,3.22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1576
44244,0.52,63.9,56.0,5.08,5.12,3.26,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1576
44245,0.52,62.5,60.0,5.1,5.14,3.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1576
44246,0.52,61.3,57.0,5.19,5.22,3.19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1576
44247,0.56,61.8,54.1,5.31,5.34,3.29,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1576
44248,0.52,60.7,56.0,5.2,5.24,3.17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1576
44249,0.52,61.7,57.0,5.1,5.17,3.17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1576
44250,0.52,60.4,57.0,5.17,5.22,3.14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1576
44251,0.52,61.6,59.0,5.14,5.16,3.17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1576
44252,0.52,63.4,57.0,5.12,5.16,3.26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1576
44253,0.52,61.5,56.0,5.18,5.2,3.19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1576
44254,0.51,62.2,61.0,5.06,5.1,3.16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1577
44255,0.51,63.6,59.0,4.99,5.07,3.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1577
44256,0.49,58.1,62.0,5.2,5.13,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1577
44257,0.53,61.8,55.0,5.19,5.22,3.21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577
44258,0.53,61.2,56.0,5.19,5.22,3.19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577
44259,0.53,61.6,57.0,5.18,5.24,3.21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1577
44260,0.51,62.5,57.0,5.08,5.1,3.18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1577
44261,0.52,62.0,55.0,5.19,5.13,3.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577
44262,0.52,61.4,57.0,5.27,5.16,3.2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1577
44263,0.52,63.2,58.0,5.12,5.1,3.23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1577
44264,0.52,62.4,55.0,5.19,5.17,3.23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1577
44265,0.52,59.2,60.0,5.27,5.23,3.11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1577
44266,0.52,63.1,58.0,5.13,5.1,3.23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1577
44267,0.52,62.1,58.0,5.18,5.15,3.21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577
44268,0.52,62.4,56.0,5.19,5.16,3.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577
44269,0.52,62.0,58.0,5.2,5.16,3.21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577
44270,0.52,61.0,60.0,5.19,5.13,3.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577
44271,0.52,61.7,58.0,5.16,5.14,3.18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577
44272,0.52,62.2,55.0,5.18,5.14,3.21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577
44273,0.52,61.6,55.0,5.19,5.16,3.19,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1577
44274,0.52,59.8,61.0,5.2,5.17,3.1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1577
44275,0.52,62.3,59.0,5.16,5.08,3.19,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1577
44276,0.6,63.0,60.0,5.44,5.39,3.41,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1577
44277,0.5,65.0,55.0,5.01,4.96,3.24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1577
44278,0.53,63.2,58.0,5.13,5.16,3.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1578
44279,0.56,63.9,56.0,5.2,5.26,3.34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1578
44280,0.56,62.5,58.0,5.23,5.27,3.28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1578
44281,0.56,62.3,57.0,5.24,5.26,3.27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1578
44282,0.53,61.4,58.0,5.24,5.19,3.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1579
44283,0.61,62.0,54.0,5.48,5.5,3.4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1579
44284,0.62,61.1,59.0,5.53,5.5,3.37,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1579
44285,0.62,61.1,59.0,5.51,5.46,3.35,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1579
44286,0.72,60.9,57.0,5.84,5.78,3.54,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1579
44287,0.33,61.2,57.0,4.49,4.43,2.73,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,520
44288,0.3,62.5,59.0,4.26,4.22,2.65,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,520
44289,0.36,62.7,57.0,4.53,4.56,2.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,520
44290,0.34,60.0,58.0,4.52,4.56,2.72,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44291,0.33,61.2,56.0,4.44,4.46,2.72,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,521
44292,0.34,63.4,57.0,4.4,4.45,2.81,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,521
44293,0.32,61.0,57.0,4.42,4.46,2.71,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,521
44294,0.31,64.0,54.0,4.31,4.29,2.75,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,521
44295,0.31,59.3,59.0,4.42,4.38,2.61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,521
44296,0.33,62.0,59.0,4.4,4.44,2.74,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44297,0.33,61.7,59.0,4.39,4.42,2.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44298,0.33,61.6,57.0,4.41,4.46,2.73,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,521
44299,0.33,60.7,57.0,4.46,4.5,2.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44300,0.33,61.1,59.0,4.44,4.47,2.72,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,521
44301,0.33,63.2,57.0,4.37,4.4,2.77,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,521
44302,0.33,62.4,58.0,4.39,4.42,2.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44303,0.33,62.8,59.0,4.38,4.44,2.77,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44304,0.33,60.7,57.0,4.45,4.48,2.71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44305,0.3,63.6,54.0,4.26,4.32,2.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,521
44306,0.33,59.5,60.0,4.5,4.54,2.69,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,521
44307,0.33,61.2,55.0,4.45,4.47,2.73,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44308,0.33,62.7,58.0,4.4,4.43,2.77,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,521
44309,0.33,63.1,56.0,4.38,4.4,2.77,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,521
44310,0.33,61.6,60.0,4.42,4.45,2.73,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,521
44311,0.33,61.3,60.0,4.44,4.47,2.73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44312,0.33,62.3,58.0,4.38,4.41,2.74,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44313,0.33,61.4,58.0,4.44,4.49,2.74,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44314,0.33,62.2,57.0,4.42,4.46,2.76,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,521
44315,0.24,59.5,62.0,4.04,4.06,2.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,521
44316,0.24,60.3,61.0,4.03,4.06,2.44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,521
44317,0.72,60.4,61.0,5.87,5.82,3.53,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1579
44318,0.5,63.8,56.0,5.05,5.08,3.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1580
44319,0.5,63.2,59.0,5.03,5.07,3.19,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1580
44320,0.56,62.5,57.0,5.25,5.28,3.29,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1580
44321,0.56,62.8,56.0,5.23,5.28,3.3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1580
44322,0.55,61.2,55.0,5.28,5.3,3.24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1580
44323,0.56,61.0,57.0,5.32,5.34,3.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1580
44324,0.56,62.7,57.0,5.23,5.27,3.29,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1580
44325,0.56,61.7,56.0,5.3,5.33,3.28,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1580
44326,0.56,61.7,56.0,5.3,5.34,3.28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1580
44327,0.56,61.9,55.0,5.28,5.32,3.28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1580
44328,0.56,61.2,56.0,5.29,5.33,3.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1580
44329,0.56,62.0,57.0,5.29,5.33,3.29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1580
44330,0.56,62.1,56.0,5.29,5.31,3.29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1580
44331,0.56,60.9,58.0,5.34,5.36,3.26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1580
44332,0.55,62.7,55.0,5.24,5.26,3.29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1580
44333,0.55,61.6,56.0,5.24,5.28,3.24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1580
44334,0.56,62.0,56.0,5.28,5.3,3.28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1580
44335,0.56,62.4,56.0,5.24,5.28,3.28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1580
44336,0.56,62.3,56.0,5.26,5.3,3.29,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1580
44337,0.7,62.5,58.0,5.64,5.72,3.55,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1580
44338,0.55,62.2,58.0,5.22,5.26,3.26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1580
44339,0.56,60.9,56.0,5.32,5.35,3.25,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1580
44340,0.55,62.7,59.0,5.22,5.25,3.28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1580
44341,0.56,60.6,57.0,5.33,5.36,3.24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1580
44342,0.56,62.0,56.0,5.26,5.29,3.27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1580
44343,0.58,62.3,53.0,5.38,5.4,3.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1580
44344,0.54,62.0,54.0,5.22,5.27,3.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1580
44345,0.51,61.5,55.0,5.13,5.18,3.17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1580
44346,0.51,61.1,57.0,5.14,5.17,3.15,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1580
44347,0.58,62.2,58.0,5.3,5.38,3.32,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1580
44348,0.43,61.5,56.0,4.89,4.86,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1580
44349,0.43,62.0,56.0,4.87,4.84,3.01,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1580
44350,0.43,60.9,57.0,4.89,4.86,2.97,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1580
44351,0.4,61.3,58.0,4.77,4.73,2.91,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1580
44352,0.6,61.5,55.0,5.49,5.44,3.36,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1580
44353,0.52,60.4,56.0,5.27,5.29,3.19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1581
44354,0.52,61.8,58.0,5.19,5.16,3.2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1581
44355,0.52,61.8,57.0,5.16,5.19,3.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1581
44356,0.5,60.7,59.0,5.11,5.13,3.11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1581
44357,0.5,60.5,60.0,5.09,5.13,3.09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1581
44358,0.5,62.0,56.0,5.07,5.11,3.15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1581
44359,0.67,64.2,55.6,5.54,5.57,3.57,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1581
44360,0.52,62.5,58.0,5.14,5.17,3.22,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1582
44361,0.41,61.6,58.0,4.78,4.74,2.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1582
44362,0.41,62.3,55.0,4.78,4.75,2.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1582
44363,0.41,62.3,53.0,4.78,4.75,2.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1582
44364,0.41,62.2,56.0,4.8,4.78,2.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1582
44365,0.41,60.6,57.0,4.82,4.79,2.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1582
44366,0.41,62.3,57.0,4.77,4.73,2.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1582
44367,0.54,61.1,59.0,5.25,5.29,3.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1583
44368,0.51,58.1,60.0,5.28,5.32,3.08,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1583
44369,0.5,61.0,59.0,5.13,5.07,3.11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1583
44370,0.51,60.6,57.0,5.17,5.2,3.14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1583
44371,0.4,60.9,57.0,4.81,4.84,2.94,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1583
44372,0.5,62.5,60.0,5.13,5.08,3.19,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1583
44373,0.5,63.4,58.0,5.08,5.05,3.21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1583
44374,0.5,63.0,58.0,5.07,5.02,3.18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1583
44375,0.5,60.9,59.0,5.14,5.11,3.12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1583
44376,0.5,62.9,56.0,5.06,5.11,3.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1584
44377,0.43,59.6,58.0,4.89,4.94,2.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1584
44378,0.43,62.3,56.0,4.81,4.82,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1584
