,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
50110,0.7,63.6,58.0,5.61,5.65,3.58,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2209.0
50111,0.7,62.8,58.0,5.64,5.69,3.56,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2209.0
50112,0.71,62.1,55.0,5.68,5.72,3.54,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2209.0
50113,0.51,61.7,57.0,5.11,5.14,3.16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2209.0
50114,0.7,62.7,59.0,5.57,5.63,3.51,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2209.0
50115,0.71,63.1,56.0,5.62,5.69,3.57,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2210.0
50116,0.7,63.7,59.0,5.59,5.65,3.58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2210.0
50117,0.65,61.6,58.0,5.56,5.6,3.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2210.0
50118,0.5,60.5,56.0,5.15,5.09,3.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2210.0
50119,0.5,61.3,59.0,5.05,5.1,3.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2210.0
50120,0.73,61.8,56.0,5.76,5.8,3.57,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2210.0
50121,0.54,60.3,55.0,5.29,5.33,3.2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2210.0
50122,0.57,61.0,57.0,5.35,5.38,3.27,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2210.0
50123,0.5,60.4,54.0,5.23,5.17,3.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2211.0
50124,0.66,60.5,59.0,5.67,5.72,3.44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2211.0
50125,0.51,61.4,59.0,5.1,5.16,3.15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2211.0
50127,0.51,62.8,56.0,5.13,5.15,3.23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2211.0
50128,0.58,61.8,56.0,5.34,5.37,3.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2211.0
50129,0.58,61.6,57.0,5.34,5.37,3.3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2211.0
50130,0.63,61.0,61.0,5.6,5.49,3.38,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2211.0
50131,0.63,63.1,58.0,5.49,5.44,3.45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2211.0
50132,0.67,62.5,59.0,5.58,5.53,3.47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2211.0
50133,0.7,63.5,56.0,5.64,5.45,3.52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2212.0
50134,0.7,62.9,59.0,5.56,5.63,3.52,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2212.0
50135,0.72,61.2,62.0,5.75,5.72,3.51,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2212.0
50136,0.7,62.1,59.0,5.62,5.66,3.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2213.0
50137,0.7,61.8,60.0,5.65,5.71,3.51,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2213.0
50138,0.59,59.8,57.0,5.48,5.53,3.29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2214.0
50139,0.71,64.3,63.0,5.63,5.56,3.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2214.0
50140,0.7,62.8,57.0,5.61,5.66,3.54,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2214.0
50141,0.61,62.2,56.0,5.43,5.41,3.37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2214.0
50142,0.6,59.6,59.0,5.53,5.47,3.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2214.0
50143,0.75,61.9,55.0,5.89,5.84,3.63,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2214.0
50144,0.71,62.5,57.0,5.72,5.64,3.55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2215.0
50145,0.71,63.9,56.0,5.62,5.59,3.58,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2215.0
50146,0.73,62.0,57.0,5.74,5.77,3.56,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2215.0
50147,0.64,60.9,57.0,5.56,5.58,3.39,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2215.0
50148,0.7,61.1,61.0,5.74,5.69,3.49,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2215.0
50149,0.71,57.8,60.0,5.86,5.83,3.38,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2215.0
50150,0.71,64.3,56.0,5.64,5.59,3.61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2215.0
50151,0.71,62.8,61.0,5.64,5.59,3.53,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2215.0
50152,0.71,62.1,62.0,5.7,5.67,3.53,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2215.0
50153,0.71,58.5,58.0,5.87,5.82,3.42,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2215.0
50154,0.75,61.0,58.0,5.9,5.94,3.61,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2216.0
50155,0.54,61.2,55.0,5.25,5.27,3.22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2216.0
50156,0.72,60.9,60.0,5.76,5.8,3.52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2216.0
50157,0.52,61.8,56.0,5.2,5.17,3.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2216.0
50158,0.52,59.9,57.0,5.21,5.28,3.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2217.0
50159,0.57,61.9,57.0,5.31,5.35,3.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2217.0
50160,0.71,59.7,58.0,5.8,5.83,3.47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2218.0
50161,0.72,61.9,59.0,5.67,5.71,3.52,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2218.0
50162,0.71,62.6,59.0,5.67,5.7,3.56,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2218.0
50163,0.7,63.7,59.0,5.53,5.59,3.54,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2218.0
50164,0.7,60.8,58.0,5.71,5.68,3.46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2218.0
50165,0.7,63.9,58.0,5.57,5.51,3.54,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2218.0
50166,0.54,61.4,56.0,5.27,5.29,3.24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2218.0
50167,0.73,62.4,56.0,5.74,5.77,3.59,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2218.0
50168,0.71,62.5,57.0,5.69,5.74,3.57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2218.0
50169,0.7,61.4,59.0,5.67,5.64,3.47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2218.0
50170,0.56,61.1,56.0,5.41,5.3,3.27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2218.0
50171,0.71,61.4,56.0,5.73,5.79,3.53,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2219.0
50172,0.5,59.7,60.0,5.18,5.24,3.11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2219.0
50173,0.51,62.4,58.0,5.1,5.13,3.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2220.0
50174,1.03,58.2,64.0,6.64,6.69,3.88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2220.0
50175,0.52,60.9,56.0,5.21,5.24,3.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2220.0
50176,0.55,61.5,56.0,5.26,5.29,3.24,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2220.0
50177,0.71,62.1,58.0,5.64,5.72,3.53,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2221.0
50178,0.7,63.1,60.0,5.56,5.62,3.53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2221.0
50179,0.64,60.5,58.1,5.59,5.62,3.39,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2222.0
50180,0.74,62.1,58.0,5.82,5.78,3.6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2222.0
50181,0.64,61.9,56.8,5.55,5.6,3.45,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2222.0
50182,0.64,57.7,61.0,5.68,5.75,3.29,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2222.0
50183,0.66,62.7,55.0,5.6,5.57,3.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2222.0
50184,0.7,61.8,55.0,5.71,5.68,3.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2222.0
50185,0.51,62.6,57.0,5.06,5.1,3.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2223.0
50186,0.8,61.6,56.0,5.94,5.98,3.67,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2224.0
50187,0.7,61.8,60.0,5.61,5.65,3.48,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2224.0
50188,0.55,60.6,56.0,5.3,5.36,3.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2224.0
50189,0.64,60.7,59.0,5.58,5.62,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2224.0
50190,0.72,62.0,55.0,5.75,5.79,3.58,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2224.0
50191,0.68,62.0,59.0,5.67,5.65,3.51,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2224.0
50192,0.71,60.5,60.0,5.81,5.73,3.49,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2224.0
50193,0.71,63.3,57.0,5.65,5.69,3.59,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2225.0
50194,0.91,57.7,63.0,6.3,6.35,3.65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2225.0
50195,0.61,61.7,56.0,5.46,5.43,3.36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2225.0
50196,0.52,61.8,55.0,5.19,5.23,3.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2225.0
50197,0.71,61.1,58.0,5.7,5.75,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2226.0
50198,0.71,62.9,59.0,5.68,5.71,3.58,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2226.0
50199,0.71,60.3,61.0,5.76,5.79,3.48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2226.0
50200,0.9,63.6,61.0,6.03,6.07,3.85,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2226.0
50201,0.71,58.7,61.0,5.73,5.78,3.38,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2226.0
50202,0.69,57.6,62.0,5.83,5.9,3.38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2227.0
50203,0.76,59.8,57.0,5.93,5.91,3.54,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2227.0
50204,0.8,60.1,57.0,6.03,5.98,3.61,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2227.0
50205,0.58,62.4,57.0,5.36,5.32,3.33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2227.0
50206,0.58,61.9,56.0,5.36,5.33,3.31,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2227.0
50207,0.58,60.3,57.0,5.47,5.44,3.29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2227.0
50208,0.75,61.9,56.0,5.79,5.87,3.61,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2228.0
50209,0.78,63.1,56.0,5.88,5.82,3.69,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2228.0
50210,0.74,62.0,53.0,5.83,5.84,3.62,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2229.0
50211,0.7,57.5,58.0,5.8,5.85,3.35,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2229.0
50212,0.8,64.0,60.0,5.91,5.81,3.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2229.0
50213,0.72,63.9,62.0,5.7,5.63,3.62,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2229.0
50214,0.7,61.1,62.0,5.68,5.72,3.48,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2230.0
50215,0.7,61.9,57.0,5.66,5.75,3.53,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2230.0
50216,0.7,62.2,58.0,5.66,5.69,3.53,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2230.0
50217,0.7,62.2,57.0,5.67,5.74,3.55,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2230.0
50218,0.7,61.9,58.0,5.69,5.74,3.54,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2230.0
50219,0.7,61.8,58.0,5.67,5.72,3.52,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2230.0
50220,0.7,61.7,61.0,5.67,5.7,3.51,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2230.0
50221,0.7,61.6,55.0,5.66,5.7,3.5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2230.0
50222,0.52,62.0,54.0,5.16,5.19,3.21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2230.0
50223,0.53,62.0,58.0,5.16,5.2,3.21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2230.0
50224,0.56,61.0,56.0,5.31,5.35,3.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2230.0
50225,0.7,60.6,58.0,5.73,5.78,3.49,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2231.0
50226,0.54,61.0,54.0,5.28,5.3,3.23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2231.0
50227,0.54,61.6,56.0,5.23,5.26,3.23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2231.0
50228,0.71,62.7,57.0,5.71,5.64,3.56,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2231.0
50229,0.82,63.4,55.0,5.96,5.93,3.77,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2232.0
50230,0.7,62.2,55.0,5.66,5.69,3.53,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2232.0
50231,0.7,62.5,56.0,5.66,5.7,3.55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2232.0
50232,0.7,62.4,55.0,5.66,5.72,3.55,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2232.0
50233,0.7,62.6,55.0,5.66,5.69,3.55,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2232.0
50234,0.7,61.4,57.0,5.69,5.74,3.51,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2232.0
50235,0.72,62.4,55.0,5.72,5.76,3.58,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2232.0
50236,0.62,61.9,58.0,5.49,5.46,3.39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2232.0
50237,0.71,62.3,59.0,5.68,5.71,3.55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2233.0
50238,0.51,61.4,56.0,5.14,5.16,3.16,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2233.0
50239,0.71,60.6,57.0,5.72,5.8,3.49,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2233.0
50240,0.58,60.2,56.0,5.43,5.46,3.28,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2233.0
50241,0.7,62.0,61.0,5.68,5.71,3.53,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2234.0
50242,0.7,59.1,65.0,5.75,5.85,3.43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2234.0
50243,0.75,62.3,57.0,5.79,5.73,3.59,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2234.0
50244,0.7,62.9,61.0,5.64,5.62,3.54,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2234.0
50245,0.7,61.3,58.0,5.67,5.69,3.48,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2234.0
50246,0.7,59.4,57.0,5.77,5.82,3.44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2234.0
50247,0.73,62.0,56.0,5.8,5.75,3.58,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2234.0
50248,0.7,60.2,66.0,5.77,5.62,3.44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2234.0
50249,0.7,59.6,58.0,5.79,5.72,3.43,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2234.0
50250,0.73,62.5,58.0,5.73,5.69,3.57,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2234.0
50251,0.7,59.5,58.0,5.82,5.72,3.44,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2234.0
50252,0.7,58.8,58.0,5.82,5.77,3.41,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2234.0
50253,0.73,59.3,59.0,5.91,5.87,3.49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2234.0
50254,0.7,61.7,61.0,5.69,5.63,3.49,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2234.0
50255,0.71,63.0,54.0,5.73,5.69,3.6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2235.0
50256,0.69,61.2,65.4,5.58,5.64,3.42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2235.0
50257,0.71,59.7,60.0,5.84,5.79,3.47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2235.0
50258,0.56,59.5,61.0,5.36,5.33,3.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2236.0
50259,0.5,61.5,57.0,5.09,5.12,3.14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2236.0
50260,0.54,61.8,55.0,5.27,5.24,3.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2236.0
50261,0.54,60.7,56.0,5.3,5.25,3.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2236.0
50262,0.54,62.2,56.0,5.22,5.2,3.24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2236.0
50263,0.61,60.3,56.0,5.52,5.55,3.34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2237.0
50264,0.7,60.6,57.2,5.75,5.77,3.49,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2237.0
50265,0.71,62.2,58.0,5.68,5.74,3.55,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2238.0
50266,0.5,61.4,60.0,5.07,5.1,3.12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2238.0
50267,0.52,61.7,55.0,5.15,5.2,3.19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2238.0
50268,0.55,60.8,55.0,5.26,5.33,3.22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2238.0
50269,0.74,62.7,60.0,5.78,5.73,3.61,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2238.0
50270,0.64,62.0,55.0,5.52,5.55,3.43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2238.0
50271,0.58,62.6,56.0,5.37,5.27,3.33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2238.0
50272,0.7,62.8,56.0,5.69,5.72,3.58,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2239.0
50273,0.7,62.6,58.0,5.66,5.68,3.55,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2239.0
50274,0.7,61.9,58.0,5.63,5.67,3.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2239.0
50275,0.7,62.7,61.0,5.59,5.67,3.53,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2239.0
50276,0.7,61.5,56.0,5.74,5.8,3.55,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2239.0
50277,0.7,58.7,60.0,5.85,5.88,3.44,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2239.0
50278,0.7,60.3,58.0,5.73,5.85,3.49,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2239.0
50279,0.97,61.6,53.0,6.4,6.43,3.95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2239.0
50310,0.7,57.8,61.0,5.89,5.85,3.39,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2239.0
50311,0.7,59.4,60.0,5.77,5.74,3.42,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2239.0
50312,0.7,61.2,59.0,5.7,5.64,3.47,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2239.0
50313,0.71,59.1,63.4,5.76,5.81,3.42,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2239.0
50314,0.7,63.0,56.0,5.67,5.64,3.56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2239.0
50315,0.7,61.2,55.0,5.76,5.68,3.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2239.0
50316,1.06,64.5,57.0,6.47,6.33,4.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2239.0
50317,0.71,63.1,60.0,5.6,5.69,3.56,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2240.0
50318,0.78,61.9,55.0,5.91,5.94,3.67,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2240.0
50319,0.7,62.0,54.1,5.7,5.73,3.55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2240.0
50320,0.7,61.9,53.2,5.68,5.71,3.56,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2240.0
50321,0.7,62.1,54.6,5.68,5.72,3.54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2240.0
50322,0.7,61.4,57.0,5.64,5.76,3.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2240.0
50323,0.71,64.1,58.0,5.6,5.63,3.6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2240.0
50324,0.65,64.0,55.3,5.5,5.57,3.54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2241.0
50325,0.63,59.9,57.0,5.57,5.62,3.35,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2241.0
50326,0.58,60.8,57.0,5.41,5.42,3.29,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2241.0
50327,0.7,66.7,59.0,5.49,5.45,3.65,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2241.0
50328,0.72,62.1,57.0,5.72,5.75,3.56,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2241.0
50329,0.65,60.0,60.4,5.6,5.7,3.39,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2241.0
50330,0.83,61.5,57.0,6.08,6.03,3.72,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2241.0
50331,0.83,59.1,60.0,6.13,6.12,3.62,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2241.0
50332,0.7,64.0,53.0,5.57,5.61,3.58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2242.0
50333,0.61,61.6,54.0,5.45,5.49,3.37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2242.0
50334,0.55,62.4,55.0,5.24,5.28,3.28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2242.0
50335,0.65,60.6,60.0,5.58,5.61,3.39,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2242.0
50336,0.7,58.3,60.0,5.81,5.89,3.41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2242.0
50337,0.7,63.7,58.0,5.62,5.65,3.59,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2242.0
50338,0.61,61.1,58.0,5.47,5.52,3.36,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2243.0
50339,0.64,60.9,59.0,5.6,5.63,3.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2243.0
50340,0.5,61.1,57.0,5.11,5.13,3.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2243.0
50341,0.62,61.2,56.0,5.49,5.52,3.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2243.0
50342,0.58,61.9,63.0,5.27,5.33,3.28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2243.0
50343,0.67,64.4,57.0,5.55,5.6,3.6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2244.0
50344,0.85,64.2,58.0,6.01,5.92,3.83,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2244.0
50345,0.7,60.5,58.0,5.73,5.77,3.48,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2245.0
50346,0.58,61.9,57.0,5.36,5.33,3.31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2245.0
50347,0.58,60.4,57.0,5.42,5.37,3.26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2245.0
50348,0.9,62.4,63.0,6.13,6.01,3.79,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2245.0
50349,0.52,62.3,57.0,5.18,5.13,3.21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2246.0
50350,0.52,61.1,59.0,5.21,5.17,3.17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2246.0
